Season,Date,Visitor,Visitor_Goals,Home,Home_Goals,OT,Att.,LOG,Notes
2010,15/11/2010,Los Angeles Kings,3,San Jose Sharks,6,,17562,,
2010,16/11/2010,Anaheim Ducks,1,Dallas Stars,2,,13443,,
2010,16/11/2010,Philadelphia Flyers,0,Montreal Canadiens,3,,21273,,
2010,16/11/2010,Nashville Predators,4,Toronto Maple Leafs,5,,19069,,
2010,17/11/2010,Florida Panthers,2,Atlanta Thrashers,1,,10168,,
2010,17/11/2010,Ottawa Senators,1,Carolina Hurricanes,7,,12938,,
2010,17/11/2010,Phoenix Coyotes,3,Calgary Flames,1,,19289,,
2010,17/11/2010,San Jose Sharks,3,Colorado Avalanche,4,OT,12436,,
2010,17/11/2010,St. Louis Blues,3,Detroit Red Wings,7,,20066,,
2010,17/11/2010,Chicago Blackhawks,5,Edmonton Oilers,0,,16839,,
2010,17/11/2010,Columbus Blue Jackets,5,Los Angeles Kings,3,,18118,,
2010,17/11/2010,Anaheim Ducks,1,Minnesota Wild,2,OT,16890,,
2010,17/11/2010,Tampa Bay Lightning,4,New York Islanders,2,,8025,,
2010,17/11/2010,Boston Bruins,3,New York Rangers,2,,18200,,
2010,17/11/2010,Vancouver Canucks,1,Pittsburgh Penguins,3,,18252,,
2010,17/11/2010,Buffalo Sabres,2,Washington Capitals,4,,18398,,
2010,18/11/2010,Florida Panthers,0,Boston Bruins,4,,17565,,
2010,18/11/2010,San Jose Sharks,4,Dallas Stars,5,OT,14720,,
2010,18/11/2010,Nashville Predators,3,Montreal Canadiens,0,,21273,,
2010,18/11/2010,Tampa Bay Lightning,8,Philadelphia Flyers,7,,19672,,
2010,18/11/2010,New Jersey Devils,1,Toronto Maple Leafs,3,,19271,,
2010,19/11/2010,Columbus Blue Jackets,4,Anaheim Ducks,3,,13667,,
2010,19/11/2010,Washington Capitals,0,Atlanta Thrashers,5,,11115,,
2010,19/11/2010,Los Angeles Kings,2,Buffalo Sabres,4,,18418,,
2010,19/11/2010,Chicago Blackhawks,2,Calgary Flames,7,,19289,,
2010,19/11/2010,New York Rangers,1,Colorado Avalanche,5,,16002,,
2010,19/11/2010,Minnesota Wild,4,Detroit Red Wings,3,OT,20066,,
2010,19/11/2010,Phoenix Coyotes,4,Edmonton Oilers,3,SO,16839,,
2010,19/11/2010,Carolina Hurricanes,4,Pittsburgh Penguins,5,SO,18264,,
2010,19/11/2010,Ottawa Senators,2,St. Louis Blues,5,,19150,,
2010,20/11/2010,Los Angeles Kings,4,Boston Bruins,3,SO,17565,,
2010,20/11/2010,Tampa Bay Lightning,2,Buffalo Sabres,1,,17833,,
2010,20/11/2010,Nashville Predators,2,Carolina Hurricanes,1,SO,15384,,
2010,20/11/2010,Colorado Avalanche,4,Dallas Stars,3,SO,17441,,
2010,20/11/2010,New York Rangers,5,Minnesota Wild,2,,18695,,
2010,20/11/2010,Toronto Maple Leafs,0,Montreal Canadiens,2,,21273,,
2010,20/11/2010,Florida Panthers,4,New York Islanders,1,,9157,,
2010,20/11/2010,Columbus Blue Jackets,3,San Jose Sharks,0,,17562,,
2010,20/11/2010,New Jersey Devils,2,St. Louis Blues,3,,19150,,
2010,20/11/2010,Chicago Blackhawks,7,Vancouver Canucks,1,,18860,,
2010,20/11/2010,Philadelphia Flyers,5,Washington Capitals,4,SO,18398,,
2010,21/11/2010,Edmonton Oilers,4,Anaheim Ducks,2,,14267,,
2010,21/11/2010,New York Islanders,1,Atlanta Thrashers,2,OT,10066,,
2010,21/11/2010,Calgary Flames,4,Detroit Red Wings,5,OT,19636,,
2010,21/11/2010,Phoenix Coyotes,3,Vancouver Canucks,2,,18860,,
2010,22/11/2010,Nashville Predators,0,Columbus Blue Jackets,2,,10095,,
2010,22/11/2010,Pittsburgh Penguins,3,Florida Panthers,2,,16543,,
2010,22/11/2010,Washington Capitals,0,New Jersey Devils,5,,14107,,
2010,22/11/2010,Calgary Flames,1,New York Rangers,2,,17845,,
2010,22/11/2010,Los Angeles Kings,2,Ottawa Senators,3,,18315,,
2010,22/11/2010,Montreal Canadiens,2,Philadelphia Flyers,3,,19753,,
2010,22/11/2010,Boston Bruins,1,Tampa Bay Lightning,3,,16241,,
2010,22/11/2010,Dallas Stars,1,Toronto Maple Leafs,4,,19266,,
2010,23/11/2010,Edmonton Oilers,0,Phoenix Coyotes,5,,9354,,
2010,24/11/2010,Detroit Red Wings,1,Atlanta Thrashers,5,,15337,,
2010,24/11/2010,Pittsburgh Penguins,1,Buffalo Sabres,0,,18250,,
2010,24/11/2010,Washington Capitals,3,Carolina Hurricanes,2,,15200,,
2010,24/11/2010,Boston Bruins,3,Florida Panthers,1,,16712,,
2010,24/11/2010,Philadelphia Flyers,6,Minnesota Wild,1,,16516,,
2010,24/11/2010,Los Angeles Kings,1,Montreal Canadiens,4,,21273,,
2010,24/11/2010,Calgary Flames,1,New Jersey Devils,2,SO,13202,,
2010,24/11/2010,St. Louis Blues,2,Nashville Predators,1,SO,16603,,
2010,24/11/2010,Columbus Blue Jackets,4,New York Islanders,3,OT,8652,,
2010,24/11/2010,Dallas Stars,2,Ottawa Senators,1,,16281,,
2010,24/11/2010,Chicago Blackhawks,2,San Jose Sharks,5,,17562,,
2010,24/11/2010,New York Rangers,3,Tampa Bay Lightning,5,,17806,,
2010,24/11/2010,Colorado Avalanche,2,Vancouver Canucks,4,,18860,,
2010,25/11/2010,Colorado Avalanche,2,Edmonton Oilers,3,,16839,,
2010,26/11/2010,Chicago Blackhawks,4,Anaheim Ducks,1,,16146,,
2010,26/11/2010,Montreal Canadiens,0,Atlanta Thrashers,3,,13068,,
2010,26/11/2010,Carolina Hurricanes,3,Boston Bruins,0,,17565,,
2010,26/11/2010,Toronto Maple Leafs,1,Buffalo Sabres,3,,18004,,
2010,26/11/2010,Detroit Red Wings,2,Columbus Blue Jackets,1,,18391,,
2010,26/11/2010,St. Louis Blues,2,Dallas Stars,3,,16675,,
2010,26/11/2010,New York Rangers,3,Florida Panthers,0,,17013,,
2010,26/11/2010,Nashville Predators,2,Minnesota Wild,5,,17814,,
2010,26/11/2010,New Jersey Devils,0,New York Islanders,2,,10897,,
2010,26/11/2010,Calgary Flames,3,Philadelphia Flyers,2,SO,19872,,
2010,26/11/2010,Ottawa Senators,1,Pittsburgh Penguins,2,,18299,,
2010,26/11/2010,San Jose Sharks,1,Vancouver Canucks,6,,18860,,
2010,26/11/2010,Tampa Bay Lightning,0,Washington Capitals,6,,18398,,
2010,27/11/2010,Minnesota Wild,4,Colorado Avalanche,7,,18007,,
2010,27/11/2010,San Jose Sharks,4,Edmonton Oilers,3,,16839,,
2010,27/11/2010,Chicago Blackhawks,2,Los Angeles Kings,1,,18118,,
2010,27/11/2010,Buffalo Sabres,1,Montreal Canadiens,3,,21273,,
2010,27/11/2010,Philadelphia Flyers,1,New Jersey Devils,2,SO,17625,,
2010,27/11/2010,New York Rangers,2,Nashville Predators,1,SO,17113,,
2010,27/11/2010,Toronto Maple Leafs,0,Ottawa Senators,3,,20275,,
2010,27/11/2010,Anaheim Ducks,6,Phoenix Coyotes,4,,12708,,
2010,27/11/2010,Calgary Flames,1,Pittsburgh Penguins,4,,18317,,
2010,27/11/2010,Dallas Stars,2,St. Louis Blues,1,,19150,,
2010,27/11/2010,Florida Panthers,4,Tampa Bay Lightning,3,SO,15854,,
2010,28/11/2010,Boston Bruins,1,Atlanta Thrashers,4,,12085,,
2010,28/11/2010,Columbus Blue Jackets,2,Detroit Red Wings,4,,18860,,
2010,28/11/2010,Carolina Hurricanes,2,Washington Capitals,3,SO,18398,,
2010,29/11/2010,Los Angeles Kings,0,Anaheim Ducks,2,,17174,,
2010,29/11/2010,Dallas Stars,4,Carolina Hurricanes,1,,15382,,
2010,29/11/2010,Minnesota Wild,0,Calgary Flames,3,,19289,,
2010,29/11/2010,Pittsburgh Penguins,3,New York Rangers,1,,18200,,
2010,29/11/2010,Edmonton Oilers,4,Ottawa Senators,1,,17002,,
2010,30/11/2010,St. Louis Blues,5,Chicago Blackhawks,7,,21140,,
2010,30/11/2010,Atlanta Thrashers,3,Colorado Avalanche,2,OT,12131,,
2010,30/11/2010,Phoenix Coyotes,0,Nashville Predators,3,,14333,,
2010,30/11/2010,Detroit Red Wings,5,San Jose Sharks,3,,17562,,
2010,30/11/2010,Tampa Bay Lightning,4,Toronto Maple Leafs,3,OT,19063,,
2010,01/12/2010,Florida Panthers,3,Anaheim Ducks,5,,12504,,
2010,01/12/2010,Nashville Predators,4,Columbus Blue Jackets,3,SO,9892,,
2010,01/12/2010,Vancouver Canucks,7,Calgary Flames,2,,19289,,
2010,01/12/2010,Phoenix Coyotes,4,Minnesota Wild,2,,17101,,
2010,01/12/2010,Edmonton Oilers,4,Montreal Canadiens,3,OT,21273,,
2010,01/12/2010,Boston Bruins,3,Philadelphia Flyers,0,,19684,,
2010,01/12/2010,Washington Capitals,4,St. Louis Blues,1,,19150,,
2010,02/12/2010,Tampa Bay Lightning,1,Boston Bruins,8,,17565,,
2010,02/12/2010,Washington Capitals,1,Dallas Stars,2,,13943,,
2010,02/12/2010,Florida Panthers,2,Los Angeles Kings,3,,17720,,
2010,02/12/2010,Montreal Canadiens,5,New Jersey Devils,1,,11434,,
2010,02/12/2010,New York Rangers,6,New York Islanders,5,,13742,,
2010,02/12/2010,San Jose Sharks,4,Ottawa Senators,0,,18017,,
2010,02/12/2010,Atlanta Thrashers,2,Pittsburgh Penguins,3,,18223,,
2010,02/12/2010,Edmonton Oilers,5,Toronto Maple Leafs,0,,19465,,
2010,03/12/2010,Detroit Red Wings,4,Anaheim Ducks,0,,15173,,
2010,03/12/2010,Columbus Blue Jackets,0,Buffalo Sabres,5,,18529,,
2010,03/12/2010,Colorado Avalanche,1,Carolina Hurricanes,2,OT,16277,,
2010,03/12/2010,Vancouver Canucks,3,Chicago Blackhawks,0,,21737,,
2010,03/12/2010,Calgary Flames,3,Minnesota Wild,2,SO,17130,,
2010,03/12/2010,New York Islanders,0,New York Rangers,2,,18200,,
2010,04/12/2010,Pittsburgh Penguins,7,Columbus Blue Jackets,2,,19143,,
2010,04/12/2010,Minnesota Wild,3,Dallas Stars,4,OT,14344,,
2010,04/12/2010,St. Louis Blues,1,Edmonton Oilers,2,OT,16839,,
2010,04/12/2010,Detroit Red Wings,2,Los Angeles Kings,3,OT,18118,,
2010,04/12/2010,San Jose Sharks,1,Montreal Canadiens,3,,21273,,
2010,04/12/2010,Carolina Hurricanes,2,Nashville Predators,5,,15016,,
2010,04/12/2010,Buffalo Sabres,1,Ottawa Senators,0,SO,16364,,
2010,04/12/2010,New Jersey Devils,3,Philadelphia Flyers,5,,19657,,
2010,04/12/2010,Florida Panthers,2,Phoenix Coyotes,1,SO,10334,,
2010,04/12/2010,Colorado Avalanche,5,Tampa Bay Lightning,6,,18212,,
2010,04/12/2010,Boston Bruins,2,Toronto Maple Leafs,3,SO,19483,,
2010,04/12/2010,Atlanta Thrashers,3,Washington Capitals,1,,18398,,
2010,05/12/2010,Phoenix Coyotes,3,Anaheim Ducks,0,,14062,,
2010,05/12/2010,Calgary Flames,2,Chicago Blackhawks,4,,21112,,
2010,05/12/2010,Philadelphia Flyers,3,New York Islanders,2,,7773,,
2010,05/12/2010,Ottawa Senators,3,New York Rangers,1,,18200,,
2010,05/12/2010,St. Louis Blues,3,Vancouver Canucks,2,,18860,,
2010,06/12/2010,Nashville Predators,2,Atlanta Thrashers,3,OT,10024,,
2010,06/12/2010,Dallas Stars,2,Columbus Blue Jackets,3,SO,10932,,
2010,06/12/2010,San Jose Sharks,5,Detroit Red Wings,2,,19010,,
2010,06/12/2010,New Jersey Devils,1,Pittsburgh Penguins,2,,18185,,
2010,06/12/2010,Toronto Maple Leafs,5,Washington Capitals,4,SO,18398,,
2010,07/12/2010,Buffalo Sabres,2,Boston Bruins,3,OT,17565,,
2010,07/12/2010,Tampa Bay Lightning,2,Calgary Flames,4,,19289,,
2010,07/12/2010,Anaheim Ducks,3,Edmonton Oilers,2,SO,16839,,
2010,07/12/2010,Colorado Avalanche,3,Florida Panthers,4,OT,12791,,
2010,07/12/2010,Ottawa Senators,1,Montreal Canadiens,4,,21273,,
2010,08/12/2010,Dallas Stars,3,Chicago Blackhawks,5,,21184,,
2010,08/12/2010,Nashville Predators,3,Detroit Red Wings,2,,17359,,
2010,08/12/2010,San Jose Sharks,5,Philadelphia Flyers,4,SO,19801,,
2010,08/12/2010,Toronto Maple Leafs,2,Pittsburgh Penguins,5,,18158,,
2010,08/12/2010,Anaheim Ducks,4,Vancouver Canucks,5,SO,18860,,
2010,09/12/2010,New York Islanders,2,Boston Bruins,5,,17565,,
2010,09/12/2010,San Jose Sharks,3,Buffalo Sabres,6,,18017,,
2010,09/12/2010,Calgary Flames,1,Los Angeles Kings,2,,18118,,
2010,09/12/2010,New York Rangers,5,Ottawa Senators,3,,16324,,
2010,09/12/2010,Minnesota Wild,3,Phoenix Coyotes,2,,7749,,
2010,09/12/2010,Columbus Blue Jackets,1,St. Louis Blues,4,,19150,,
2010,09/12/2010,Philadelphia Flyers,4,Toronto Maple Leafs,1,,19365,,
2010,09/12/2010,Florida Panthers,3,Washington Capitals,0,,18398,,
2010,10/12/2010,Calgary Flames,2,Anaheim Ducks,3,SO,13775,,
