,playerA,playerB,playerARacks,playerBRacks,matchIndex,date,competition
1084,Jeffrey Ignacio,Lo Ho Sum,11,4,161,2017-12-09,2017 WPA World 9-Ball Championship
1085,Francisco Felicilda,Naoyuki Ōi,11,7,162,2017-12-09,2017 WPA World 9-Ball Championship
1086,Francisco Sánchez,Gerson Martínez,11,6,163,2017-12-09,2017 WPA World 9-Ball Championship
1087,Israel Rota,Liu Haitao,3,11,164,2017-12-09,2017 WPA World 9-Ball Championship
1088,Radosław Babica,Li Si-yu,11,8,165,2017-12-09,2017 WPA World 9-Ball Championship
1089,Pijus Labutis,Ko Ping-chung,10,11,166,2017-12-09,2017 WPA World 9-Ball Championship
1090,Ko Pin-yi,Maximilian Lechner,11,3,167,2017-12-09,2017 WPA World 9-Ball Championship
1091,Nien Rong-chih,Hayato Hijikata,11,10,168,2017-12-09,2017 WPA World 9-Ball Championship
1092,Niels Feijen,Keng Kwang Chan,11,9,169,2017-12-09,2017 WPA World 9-Ball Championship
1093,Md al-Amin,Roland Garcia,4,11,170,2017-12-09,2017 WPA World 9-Ball Championship
1094,Ruslan Tschinachow,Jalal al-Sarisi,6,11,171,2017-12-09,2017 WPA World 9-Ball Championship
1095,Dương Quốc Hoàng,Liu Cheng-chieh,11,10,172,2017-12-09,2017 WPA World 9-Ball Championship
1096,Lo Li-wen,Nguyễn Anh Tuấn,11,7,173,2017-12-09,2017 WPA World 9-Ball Championship
1097,Christian Sparrenlöv,Dang Jinhu,8,11,174,2017-12-09,2017 WPA World 9-Ball Championship
1098,Jeffrey de Luna,Maxim Dudanez,11,7,175,2017-12-09,2017 WPA World 9-Ball Championship
1099,Maung Maung,Chu Bingjie,11,8,176,2017-12-09,2017 WPA World 9-Ball Championship
1100,Mateusz Śniegocki,Nick Malai,11,10,177,2017-12-09,2017 WPA World 9-Ball Championship
1101,Ahmad Naiem,Joshua Filler,7,11,178,2017-12-09,2017 WPA World 9-Ball Championship
1102,Eklent Kaçi,Roman Hybler,11,6,179,2017-12-09,2017 WPA World 9-Ball Championship
1103,Wiktor Zieliński,David Alcaide,5,11,180,2017-12-09,2017 WPA World 9-Ball Championship
1104,Konstantin Stepanow,Marco Teutscher,11,7,181,2017-12-09,2017 WPA World 9-Ball Championship
1105,John Morra,Chang Jung-Lin,11,9,182,2017-12-09,2017 WPA World 9-Ball Championship
1106,Albin Ouschan,Ryu Seung-woo,11,9,183,2017-12-09,2017 WPA World 9-Ball Championship
1107,Warren Kiamco,Wu Kun-lin,8,11,184,2017-12-09,2017 WPA World 9-Ball Championship
1108,Bader al-Awadhi,Hsieh Chia-chen,3,11,185,2017-12-09,2017 WPA World 9-Ball Championship
1109,Chang Yu-Lung,Thorsten Hohmann,10,11,186,2017-12-09,2017 WPA World 9-Ball Championship
1110,Carlo Biado,Tomasz Kapłan,11,8,187,2017-12-09,2017 WPA World 9-Ball Championship
1111,Jeffrey Ignacio,Francisco Felicilda,11,9,188,2017-12-09,2017 WPA World 9-Ball Championship
1112,Francisco Sánchez,Liu Haitao,10,11,189,2017-12-09,2017 WPA World 9-Ball Championship
1113,Radosław Babica,Ko Ping-chung,9,11,190,2017-12-09,2017 WPA World 9-Ball Championship
1114,Ko Pin-yi,Nien Rong-chih,11,4,191,2017-12-09,2017 WPA World 9-Ball Championship
1115,Niels Feijen,Roland Garcia,7,11,192,2017-12-09,2017 WPA World 9-Ball Championship
1116,Jalal al-Sarisi,Dương Quốc Hoàng,11,3,193,2017-12-09,2017 WPA World 9-Ball Championship
1117,Lo Li-wen,Dang Jinhu,5,11,194,2017-12-09,2017 WPA World 9-Ball Championship
1118,Jeffrey de Luna,Maung Maung,9,11,195,2017-12-09,2017 WPA World 9-Ball Championship
1119,Mateusz Śniegocki,Joshua Filler,7,11,196,2017-12-09,2017 WPA World 9-Ball Championship
1120,Eklent Kaçi,David Alcaide,11,4,197,2017-12-09,2017 WPA World 9-Ball Championship
1121,Konstantin Stepanow,John Morra,9,11,198,2017-12-09,2017 WPA World 9-Ball Championship
1122,Albin Ouschan,Wu Kun-lin,3,11,199,2017-12-09,2017 WPA World 9-Ball Championship
1123,Hsieh Chia-chen,Thorsten Hohmann,11,7,200,2017-12-09,2017 WPA World 9-Ball Championship
1124,Carlo Biado,Jeffrey Ignacio,11,7,201,2017-12-09,2017 WPA World 9-Ball Championship
1125,Liu Haitao,Ko Ping-chung,11,10,202,2017-12-09,2017 WPA World 9-Ball Championship
1126,Ko Pin-yi,Roland Garcia,8,11,203,2017-12-09,2017 WPA World 9-Ball Championship
1127,Jalal al-Sarisi,Dang Jinhu,11,7,204,2017-12-09,2017 WPA World 9-Ball Championship
1128,Maung Maung,Joshua Filler,11,6,205,2017-12-09,2017 WPA World 9-Ball Championship
1129,Eklent Kaçi,John Morra,11,7,206,2017-12-09,2017 WPA World 9-Ball Championship
1130,Wu Kun-lin,Hsieh Chia-chen,11,8,207,2017-12-09,2017 WPA World 9-Ball Championship
1131,Roland Garcia,Jalal al-Sarisi,11,4,208,2017-12-09,2017 WPA World 9-Ball Championship
1132,Maung Maung,Eklent Kaçi,7,11,209,2017-12-09,2017 WPA World 9-Ball Championship
1133,Wu Kun-lin,Carlo Biado,6,11,210,2017-12-09,2017 WPA World 9-Ball Championship
1134,Roland Garcia,Eklent Kaçi,11,6,211,2017-12-09,2017 WPA World 9-Ball Championship
1135,Carlo Biado,Roland Garcia,13,5,212,2017-12-09,2017 WPA World 9-Ball Championship
1136,Abdulatif Alfawal,Witalij Pazura,6,9,1,2018-12-10,2018 WPA World 9-Ball Championship
1137,Ryu Seung-woo,Meshaal al-Murdhi,9,3,2,2018-12-10,2018 WPA World 9-Ball Championship
1138,Alejandro Carvajal,Abdulatif Alfawal,4,9,3,2018-12-10,2018 WPA World 9-Ball Championship
1139,Fayaz Hussain,Ryu Seung-woo,3,9,4,2018-12-10,2018 WPA World 9-Ball Championship
1140,Eklent Kaçi,Alejandro Carvajal,9,7,5,2018-12-10,2018 WPA World 9-Ball Championship
1141,Meshaal al-Murdhi,Abdulatif Alfawal,9,5,6,2018-12-10,2018 WPA World 9-Ball Championship
1142,Aloysius Yapp,Fayaz Hussain,9,3,7,2018-12-10,2018 WPA World 9-Ball Championship
1143,Witalij Pazura,Ryu Seung-woo,9,5,8,2018-12-10,2018 WPA World 9-Ball Championship
1144,Eklent Kaçi,Meshaal al-Murdhi,9,6,9,2018-12-10,2018 WPA World 9-Ball Championship
1145,Aloysius Yapp,Witalij Pazura,9,8,10,2018-12-10,2018 WPA World 9-Ball Championship
1146,Matthew Edwards,Radosław Babica,7,9,11,2018-12-10,2018 WPA World 9-Ball Championship
1147,Hunter Lombardo,Mazen Berjaoui,8,9,12,2018-12-10,2018 WPA World 9-Ball Championship
1148,Stanimir Ruslanow,Matthew Edwards,5,9,13,2018-12-10,2018 WPA World 9-Ball Championship
1149,Hunter Lombardo,Sami Koylu,9,7,14,2018-12-10,2018 WPA World 9-Ball Championship
1150,Joshua Filler,Stanimir Ruslanow,9,5,15,2018-12-10,2018 WPA World 9-Ball Championship
1151,Mazen Berjaoui,Matthew Edwards,9,6,16,2018-12-10,2018 WPA World 9-Ball Championship
1152,Hunter Lombardo,Radosław Babica,5,9,17,2018-12-10,2018 WPA World 9-Ball Championship
1153,Sami Koylu,Jeff de Luna,7,9,18,2018-12-10,2018 WPA World 9-Ball Championship
1154,Joshua Filler,Mazen Berjaoui,9,5,19,2018-12-10,2018 WPA World 9-Ball Championship
1155,Radosław Babica,Jeff de Luna,6,9,20,2018-12-10,2018 WPA World 9-Ball Championship
1156,Roland Garcia,Billy Thorpe,9,5,21,2018-12-10,2018 WPA World 9-Ball Championship
1157,David Alcaide,Bader al-Awadhi,7,9,22,2018-12-10,2018 WPA World 9-Ball Championship
1158,Roland Garcia,Ahmed Nizam Uddin,9,5,23,2018-12-10,2018 WPA World 9-Ball Championship
1159,Ahmed Aleqaly,David Alcaide,2,9,24,2018-12-10,2018 WPA World 9-Ball Championship
1160,Roland Garcia,Hsu Jui-an,8,9,25,2018-12-10,2018 WPA World 9-Ball Championship
1161,Ahmed Nizam Uddin,Bader al-Awadhi,1,9,26,2018-12-10,2018 WPA World 9-Ball Championship
1162,Billy Thorpe,Ahmed Aleqaly,9,4,27,2018-12-10,2018 WPA World 9-Ball Championship
1163,Liu Ri-teng,David Alcaide,9,1,28,2018-12-10,2018 WPA World 9-Ball Championship
1164,Hsu Jui-an,Bader al-Awadhi,9,1,29,2018-12-10,2018 WPA World 9-Ball Championship
1165,Billy Thorpe,Liu Ri-teng,7,9,30,2018-12-10,2018 WPA World 9-Ball Championship
1166,Omar al-Shaheen,Sanjin Pehlivanović,9,6,31,2018-12-10,2018 WPA World 9-Ball Championship
1167,Johann Chua,Jeong Young-hwa,9,7,32,2018-12-10,2018 WPA World 9-Ball Championship
1168,Omar al-Shaheen,Mohammad Soufi,9,6,33,2018-12-10,2018 WPA World 9-Ball Championship
1169,Wojciech Szewczyk,Johann Chua,3,9,34,2018-12-10,2018 WPA World 9-Ball Championship
1170,Fjodor Gorst,Omar al-Shaheen,9,6,35,2018-12-10,2018 WPA World 9-Ball Championship
1171,Mohammad Soufi,Jeong Young-hwa,7,9,36,2018-12-10,2018 WPA World 9-Ball Championship
1172,Wojciech Szewczyk,Robbie Capito,5,9,37,2018-12-10,2018 WPA World 9-Ball Championship
1173,Sanjin Pehlivanović,Johann Chua,9,7,38,2018-12-10,2018 WPA World 9-Ball Championship
1174,Fjodor Gorst,Jeong Young-hwa,9,1,39,2018-12-10,2018 WPA World 9-Ball Championship
1175,Robbie Capito,Sanjin Pehlivanović,9,5,40,2018-12-10,2018 WPA World 9-Ball Championship
1176,Chang Yu-Lung,Petri Makkonen,6,9,41,2018-12-10,2018 WPA World 9-Ball Championship
1177,Ahmed Tanvir,Francisco Díaz-Pizarro,5,9,42,2018-12-10,2018 WPA World 9-Ball Championship
1178,Chang Yu-Lung,Israel Rota,9,5,43,2018-12-10,2018 WPA World 9-Ball Championship
1179,Ahmed Tanvir,Fawaz al-Rashedi,9,4,44,2018-12-10,2018 WPA World 9-Ball Championship
1180,Niels Feijen,Chang Yu-Lung,9,5,45,2018-12-10,2018 WPA World 9-Ball Championship
1181,Francisco Díaz-Pizarro,Israel Rota,9,2,46,2018-12-10,2018 WPA World 9-Ball Championship
1182,Corey Deuel,Ahmed Tanvir,9,5,47,2018-12-10,2018 WPA World 9-Ball Championship
1183,Fawaz al-Rashedi,Petri Makkonen,3,9,48,2018-12-10,2018 WPA World 9-Ball Championship
1184,Niels Feijen,Francisco Díaz-Pizarro,9,7,49,2018-12-10,2018 WPA World 9-Ball Championship
1185,Corey Deuel,Petri Makkonen,9,4,50,2018-12-10,2018 WPA World 9-Ball Championship
1186,Satoshi Kawabata,Jeffrey Ignacio,6,9,51,2018-12-10,2018 WPA World 9-Ball Championship
1187,Abdullah Alenzi,Ruslan Chinachov,2,9,52,2018-12-10,2018 WPA World 9-Ball Championship
1188,Satoshi Kawabata,Mika Immonen,9,4,53,2018-12-10,2018 WPA World 9-Ball Championship
1189,Vincent Halliday,Abdullah Alenzi,1,9,54,2018-12-10,2018 WPA World 9-Ball Championship
1190,Hsieh Chia-chen,Satoshi Kawabata,9,3,55,2018-12-10,2018 WPA World 9-Ball Championship
1191,Ruslan Chinachov,Mika Immonen,9,5,56,2018-12-10,2018 WPA World 9-Ball Championship
1192,Mateusz Śniegocki,Vincent Halliday,9,7,57,2018-12-10,2018 WPA World 9-Ball Championship
1193,Abdullah Alenzi,Jeffrey Ignacio,6,9,58,2018-12-10,2018 WPA World 9-Ball Championship
1194,Hsieh Chia-chen,Ruslan Chinachov,9,8,59,2018-12-10,2018 WPA World 9-Ball Championship
1195,Mateusz Śniegocki,Jeffrey Ignacio,9,5,60,2018-12-10,2018 WPA World 9-Ball Championship
1196,Ko Ping-han,Xu Xiaocong,9,7,61,2018-12-10,2018 WPA World 9-Ball Championship
1197,Cheng Yu-hsuan,Hayato Hijikata,9,5,62,2018-12-10,2018 WPA World 9-Ball Championship
1198,Jakub Koniar,Ko Ping-han,4,9,63,2018-12-10,2018 WPA World 9-Ball Championship
1199,Ahmad Mohamad Sllah,Cheng Yu-hsuan,2,9,64,2018-12-10,2018 WPA World 9-Ball Championship
1200,Alexander Kazakis,Jakub Koniar,9,8,65,2018-12-10,2018 WPA World 9-Ball Championship
1201,Ko Ping-han,Hayato Hijikata,4,9,66,2018-12-10,2018 WPA World 9-Ball Championship
1202,Xu Xiaocong,Ahmad Mohamad Sllah,9,8,67,2018-12-10,2018 WPA World 9-Ball Championship
1203,Waleed Majid,Cheng Yu-hsuan,9,5,68,2018-12-10,2018 WPA World 9-Ball Championship
1204,Alexander Kazakis,Hayato Hijikata,9,8,69,2018-12-10,2018 WPA World 9-Ball Championship
1205,Xu Xiaocong,Waleed Majid,6,9,70,2018-12-10,2018 WPA World 9-Ball Championship
1206,Sharik Aslam Sayed,Roman Hybler,9,4,71,2018-12-10,2018 WPA World 9-Ball Championship
1207,Hasan Idan,Tōru Kuribayashi,6,9,72,2018-12-10,2018 WPA World 9-Ball Championship
1208,Mohammad Berjaoui,Sharik Aslam Sayed,6,9,73,2018-12-10,2018 WPA World 9-Ball Championship
1209,Mohammad al-Amin,Hasan Idan,6,9,74,2018-12-10,2018 WPA World 9-Ball Championship
1210,Alex Pagulayan,Mohammad Berjaoui,9,8,75,2018-12-10,2018 WPA World 9-Ball Championship
1211,Sharik Aslam Sayed,Tōru Kuribayashi,5,9,76,2018-12-10,2018 WPA World 9-Ball Championship
1212,Roman Hybler,Mohammad al-Amin,9,8,77,2018-12-10,2018 WPA World 9-Ball Championship
1213,Hasan Idan,Ko Pin-yi,4,9,78,2018-12-10,2018 WPA World 9-Ball Championship
1214,Alex Pagulayan,Tōru Kuribayashi,9,8,79,2018-12-10,2018 WPA World 9-Ball Championship
1215,Roman Hybler,Ko Pin-yi,1,9,80,2018-12-10,2018 WPA World 9-Ball Championship
1216,Nguyễn Anh Tuấn,Dương Quốc Hoàng,9,5,81,2018-12-10,2018 WPA World 9-Ball Championship
1217,Wiktor Zieliński,Sergei Luzker,9,7,82,2018-12-10,2018 WPA World 9-Ball Championship
1218,Jorge Llanos,Nguyễn Anh Tuấn,2,9,83,2018-12-10,2018 WPA World 9-Ball Championship
1219,Wiktor Zieliński,Ameer Ali,9,8,84,2018-12-10,2018 WPA World 9-Ball Championship
1220,Carlo Biado,Jorge Llanos,9,3,85,2018-12-10,2018 WPA World 9-Ball Championship
1221,Sergei Luzker,Nguyễn Anh Tuấn,9,8,86,2018-12-10,2018 WPA World 9-Ball Championship
1222,Wiktor Zieliński,Tomoya Iima,7,9,87,2018-12-10,2018 WPA World 9-Ball Championship
1223,Ameer Ali,Dương Quốc Hoàng,5,9,88,2018-12-10,2018 WPA World 9-Ball Championship
1224,Carlo Biado,Sergei Luzker,9,5,89,2018-12-10,2018 WPA World 9-Ball Championship
1225,Tomoya Iima,Dương Quốc Hoàng,9,7,90,2018-12-10,2018 WPA World 9-Ball Championship
1226,Marlon Manalo,Casper Matikainen,2,9,91,2018-12-10,2018 WPA World 9-Ball Championship
1227,Martin Daigle,Liu Haitao,6,9,92,2018-12-10,2018 WPA World 9-Ball Championship
1228,Ali Abdulhadi,Marlon Manalo,2,9,93,2018-12-10,2018 WPA World 9-Ball Championship
1229,Martin Daigle,Abdullah Falah,9,3,94,2018-12-10,2018 WPA World 9-Ball Championship
1230,Liu Haitao,Ali Abdulhadi,9,2,95,2018-12-10,2018 WPA World 9-Ball Championship
1231,Marlon Manalo,Wang Can,6,9,96,2018-12-10,2018 WPA World 9-Ball Championship
1232,Martin Daigle,Casper Matikainen,8,9,97,2018-12-10,2018 WPA World 9-Ball Championship
1233,Abdullah Falah,Naoyuki Ōi,2,9,98,2018-12-10,2018 WPA World 9-Ball Championship
1234,Liu Haitao,Wang Can,6,9,99,2018-12-10,2018 WPA World 9-Ball Championship
1235,Casper Matikainen,Naoyuki Ōi,4,9,100,2018-12-10,2018 WPA World 9-Ball Championship
1236,Thorsten Hohmann,Wu Jiaqing,6,9,101,2018-12-10,2018 WPA World 9-Ball Championship
1237,Maximilian Lechner,Jason Theron,9,5,102,2018-12-10,2018 WPA World 9-Ball Championship
1238,Thorsten Hohmann,Takhti Zarekani,9,7,103,2018-12-10,2018 WPA World 9-Ball Championship
1239,Maximilian Lechner,Jimmy Worung,9,6,104,2018-12-10,2018 WPA World 9-Ball Championship
1240,Thorsten Hohmann,Jason Theron,6,9,105,2018-12-10,2018 WPA World 9-Ball Championship
1241,Takhti Zarekani,Tomasz Kapłan,6,9,106,2018-12-10,2018 WPA World 9-Ball Championship
1242,Maximilian Lechner,Tomoo Takano,7,9,107,2018-12-10,2018 WPA World 9-Ball Championship
1243,Jimmy Worung,Wu Jiaqing,1,9,108,2018-12-10,2018 WPA World 9-Ball Championship
1244,Jason Theron,Tomasz Kapłan,5,9,109,2018-12-10,2018 WPA World 9-Ball Championship
1245,Tomoo Takano,Wu Jiaqing,9,8,110,2018-12-10,2018 WPA World 9-Ball Championship
1246,Ali Maghsoud,Yukio Akakariyama,3,9,111,2018-12-10,2018 WPA World 9-Ball Championship
1247,Wojciech Sroczyński,Richard Halliday,9,3,112,2018-12-10,2018 WPA World 9-Ball Championship
1248,Marc Bijsterbosch,Ali Maghsoud,8,9,113,2018-12-10,2018 WPA World 9-Ball Championship
1249,Maxim Dudanez,Wojciech Sroczyński,7,9,114,2018-12-10,2018 WPA World 9-Ball Championship
1250,Chris Melling,Marc Bijsterbosch,9,2,115,2018-12-10,2018 WPA World 9-Ball Championship
1251,Ali Maghsoud,Richard Halliday,8,9,116,2018-12-10,2018 WPA World 9-Ball Championship
1252,Maxim Dudanez,Yukio Akakariyama,6,9,117,2018-12-10,2018 WPA World 9-Ball Championship
1253,Wojciech Sroczyński,Wu Kun-lin,5,9,118,2018-12-10,2018 WPA World 9-Ball Championship
1254,Chris Melling,Richard Halliday,9,3,119,2018-12-10,2018 WPA World 9-Ball Championship
1255,Yukio Akakariyama,Wu Kun-lin,7,9,120,2018-12-10,2018 WPA World 9-Ball Championship
1256,Ivar Saris,Jalal Yousef,6,9,121,2018-12-10,2018 WPA World 9-Ball Championship
1257,Marek Kudlik,Nick Malai,8,9,122,2018-12-10,2018 WPA World 9-Ball Championship
1258,Ivar Saris,Robert Hart,9,3,123,2018-12-10,2018 WPA World 9-Ball Championship
1259,Oliver Szolnoki,Marek Kudlik,8,9,124,2018-12-10,2018 WPA World 9-Ball Championship
1260,Ko Ping-chung,Ivar Saris,9,6,125,2018-12-10,2018 WPA World 9-Ball Championship
1261,Nick Malai,Robert Hart,9,3,126,2018-12-10,2018 WPA World 9-Ball Championship
1262,Jalal Yousef,Oliver Szolnoki,9,5,127,2018-12-10,2018 WPA World 9-Ball Championship
1263,Marek Kudlik,Shane Van Boening,1,9,128,2018-12-10,2018 WPA World 9-Ball Championship
1264,Ko Ping-chung,Nick Malai,9,6,129,2018-12-10,2018 WPA World 9-Ball Championship
1265,Jalal Yousef,Shane Van Boening,7,9,130,2018-12-10,2018 WPA World 9-Ball Championship
1266,Denis Grabe,Dang Jinhu,6,9,131,2018-12-10,2018 WPA World 9-Ball Championship
1267,Lin Ta Li,Lo Ho Sum,9,6,132,2018-12-10,2018 WPA World 9-Ball Championship
1268,Denis Grabe,Toh Lian Han,9,2,133,2018-12-10,2018 WPA World 9-Ball Championship
1269,Enrique Rojas,Lin Ta Li,8,9,134,2018-12-10,2018 WPA World 9-Ball Championship
1270,Denis Grabe,Phone Myint Kyaw,3,9,135,2018-12-10,2018 WPA World 9-Ball Championship
1271,Toh Lian Han,Lo Ho Sum,3,9,136,2018-12-10,2018 WPA World 9-Ball Championship
1272,Konstantin Stepanow,Enrique Rojas,9,8,137,2018-12-10,2018 WPA World 9-Ball Championship
1273,Lin Ta Li,Dang Jinhu,8,9,138,2018-12-10,2018 WPA World 9-Ball Championship
1274,Phone Myint Kyaw,Lo Ho Sum,9,4,139,2018-12-10,2018 WPA World 9-Ball Championship
1275,Konstantin Stepanow,Dang Jinhu,9,4,140,2018-12-10,2018 WPA World 9-Ball Championship
1276,Aung Moe Thu,Albin Ouschan,5,9,141,2018-12-10,2018 WPA World 9-Ball Championship
1277,Thomas Tokoph,John Morra,3,9,142,2018-12-10,2018 WPA World 9-Ball Championship
1278,Aung Moe Thu,Roberto Brillantes,9,3,143,2018-12-10,2018 WPA World 9-Ball Championship
1279,Kong Bu Hong,Thomas Tokoph,8,9,144,2018-12-10,2018 WPA World 9-Ball Championship
1280,Francisco Sánchez,Aung Moe Thu,9,6,145,2018-12-10,2018 WPA World 9-Ball Championship
1281,Roberto Brillantes,John Morra,0,9,146,2018-12-10,2018 WPA World 9-Ball Championship
1282,Konrad Juszczyszyn,Kong Bu Hong,9,4,147,2018-12-10,2018 WPA World 9-Ball Championship
1283,Thomas Tokoph,Albin Ouschan,4,9,148,2018-12-10,2018 WPA World 9-Ball Championship
1284,Francisco Sánchez,John Morra,9,2,149,2018-12-10,2018 WPA World 9-Ball Championship
1285,Konrad Juszczyszyn,Albin Ouschan,9,4,150,2018-12-10,2018 WPA World 9-Ball Championship
1286,Bing Chen Gao,Damianos Giallourakis,9,7,151,2018-12-10,2018 WPA World 9-Ball Championship
1287,Kwon Hojun,Lo Li-wen,5,9,152,2018-12-10,2018 WPA World 9-Ball Championship
1288,Mohammed Hassan,Bing Chen Gao,6,9,153,2018-12-10,2018 WPA World 9-Ball Championship
1289,Bashar Abdulmajeed,Kwon Hojun,4,9,154,2018-12-10,2018 WPA World 9-Ball Championship
1290,Ralf Souquet,Mohammed Hassan,9,3,155,2018-12-10,2018 WPA World 9-Ball Championship
1291,Bing Chen Gao,Lo Li-wen,5,9,156,2018-12-10,2018 WPA World 9-Ball Championship
1292,Bashar Abdulmajeed,Damianos Giallourakis,7,9,157,2018-12-10,2018 WPA World 9-Ball Championship
1293,Kwon Hojun,Chang Jung-Lin,8,9,158,2018-12-10,2018 WPA World 9-Ball Championship
1294,Ralf Souquet,Lo Li-wen,9,2,159,2018-12-10,2018 WPA World 9-Ball Championship
1295,Damianos Giallourakis,Chang Jung-Lin,8,9,160,2018-12-10,2018 WPA World 9-Ball Championship
1296,Eklent Kaçi,Bing Chen Gao,11,4,161,2018-12-10,2018 WPA World 9-Ball Championship
1297,Mazen Berjaoui,Robbie Capito,4,11,162,2018-12-10,2018 WPA World 9-Ball Championship
1298,Wang Can,Nguyễn Anh Tuấn,9,11,163,2018-12-10,2018 WPA World 9-Ball Championship
1299,Nick Malai,Joshua Filler,5,11,164,2018-12-10,2018 WPA World 9-Ball Championship
1300,Roland Garcia,Waleed Majid,11,7,165,2018-12-10,2018 WPA World 9-Ball Championship
1301,Albin Ouschan,Hsieh Chia-chen,11,6,166,2018-12-10,2018 WPA World 9-Ball Championship
1302,Tomasz Kapłan,Wiktor Zieliński,4,11,167,2018-12-10,2018 WPA World 9-Ball Championship
1303,Phone Myint Kyaw,Johann Chua,2,11,168,2018-12-10,2018 WPA World 9-Ball Championship
1304,Niels Feijen,Bader al-Awadhi,11,4,169,2018-12-10,2018 WPA World 9-Ball Championship
1305,Ko Ping-han,Mateusz Śniegocki,2,11,170,2018-12-10,2018 WPA World 9-Ball Championship
1306,Tomoo Takano,Casper Matikainen,5,11,171,2018-12-10,2018 WPA World 9-Ball Championship
1307,Radosław Babica,Alexander Kazakis,10,11,172,2018-12-10,2018 WPA World 9-Ball Championship
1308,Naoyuki Ōi,Francisco Díaz-Pizarro,10,11,173,2018-12-10,2018 WPA World 9-Ball Championship
1309,John Morra,Corey Deuel,6,11,174,2018-12-10,2018 WPA World 9-Ball Championship
1310,Konstantin Stepanov,Ryu Seung-woo,8,11,175,2018-12-10,2018 WPA World 9-Ball Championship
1311,Liu Ri-teng,Ko Pin-yi,5,11,176,2018-12-10,2018 WPA World 9-Ball Championship
1312,Carlo Biado,Witalij Pazura,11,9,177,2018-12-10,2018 WPA World 9-Ball Championship
1313,Lo Li-wen,Konrad Juszczyszyn,7,11,178,2018-12-10,2018 WPA World 9-Ball Championship
1314,Tomoya Iima,Wu Jia-qing,4,11,179,2018-12-10,2018 WPA World 9-Ball Championship
1315,Tōru Kuribayashi,Francisco Sánchez,11,7,180,2018-12-10,2018 WPA World 9-Ball Championship
1316,Jeffrey Ignacio,Petri Makkonen,9,11,181,2018-12-10,2018 WPA World 9-Ball Championship
1317,Wojciech Sroczyński,Fedor Gorst,6,11,182,2018-12-10,2018 WPA World 9-Ball Championship
1318,Alex Pagulayan,Liu Haitao,6,11,183,2018-12-10,2018 WPA World 9-Ball Championship
1319,Maximilian Lechner,Wu Kun-lin,4,11,184,2018-12-10,2018 WPA World 9-Ball Championship
1320,Ko Ping-chung,Yukio Akakariyama,8,11,185,2018-12-10,2018 WPA World 9-Ball Championship
1321,Hsu Jui-an,Chris Melling,8,11,186,2018-12-10,2018 WPA World 9-Ball Championship
1322,Shane Van Boening,Cheng Yu-hsuan,11,7,187,2018-12-10,2018 WPA World 9-Ball Championship
1323,Jalal Yousef,Dang Jinhu,11,10,188,2018-12-10,2018 WPA World 9-Ball Championship
1324,Jeff de Luna,Lin Ta Li,9,11,189,2018-12-10,2018 WPA World 9-Ball Championship
1325,Sharik Aslam Sayed,Aloysius Yapp,11,10,190,2018-12-10,2018 WPA World 9-Ball Championship
1326,Ralf Souquet,Ruslan Chinachov,11,6,191,2018-12-10,2018 WPA World 9-Ball Championship
1327,Omar al-Shaheen,Chang Jung-lin,1,11,192,2018-12-10,2018 WPA World 9-Ball Championship
1328,Eklent Kaçi,Robbie Capito,10,11,193,2018-12-10,2018 WPA World 9-Ball Championship
1329,Nguyễn Anh Tuấn,Joshua Filler,6,11,194,2018-12-10,2018 WPA World 9-Ball Championship
1330,Roland Garcia,Albin Ouschan,8,11,195,2018-12-10,2018 WPA World 9-Ball Championship
1331,Wiktor Zieliński,Johann Chua,11,5,196,2018-12-10,2018 WPA World 9-Ball Championship
1332,Niels Feijen,Mateusz Śniegocki,11,1,197,2018-12-10,2018 WPA World 9-Ball Championship
1333,Casper Matikainen,Alexander Kazakis,9,11,198,2018-12-10,2018 WPA World 9-Ball Championship
1334,Francisco Díaz-Pizarro,Corey Deuel,7,11,199,2018-12-10,2018 WPA World 9-Ball Championship
1335,Ryu Seung-woo,Ko Pin-yi,4,11,200,2018-12-10,2018 WPA World 9-Ball Championship
1336,Carlo Biado,Konrad Juszczyszyn,11,7,201,2018-12-10,2018 WPA World 9-Ball Championship
1337,Wu Jia-qing,Tōru Kuribayashi,11,6,202,2018-12-10,2018 WPA World 9-Ball Championship
1338,Petri Makkonen,Fjodor Gorst,11,8,203,2018-12-10,2018 WPA World 9-Ball Championship
1339,Liu Haitao,Wu Kun-lin,10,11,204,2018-12-10,2018 WPA World 9-Ball Championship
1340,Yukio Akakariyama,Chris Melling,2,11,205,2018-12-10,2018 WPA World 9-Ball Championship
1341,Shane Van Boening,Jalal Yousef,11,7,206,2018-12-10,2018 WPA World 9-Ball Championship
1342,Lin Ta Li,Sharik Aslam Sayed,11,7,207,2018-12-10,2018 WPA World 9-Ball Championship
1343,Ralf Souquet,Chang Jung-lin,6,11,208,2018-12-10,2018 WPA World 9-Ball Championship
1344,Robbie Capito,Joshua Filler,1,11,209,2018-12-10,2018 WPA World 9-Ball Championship
1345,Albin Ouschan,Wiktor Zieliński,11,8,210,2018-12-10,2018 WPA World 9-Ball Championship
1346,Niels Feijen,Alexander Kazakis,10,11,211,2018-12-10,2018 WPA World 9-Ball Championship
1347,Corey Deuel,Ko Pin-yi,11,9,212,2018-12-10,2018 WPA World 9-Ball Championship
